Latitude,Longitude,Accommodates,Bathrooms,Bedrooms,Beds,PersonPrice,Security Deposit,Cleaning Fee,Number of Reviews,Reviews per Month,Property Type_Building,Property Type_Unit,Room Type_Entire home/apt,Room Type_Private room,Room Type_Shared room,Bed Type_Other,Bed Type_Real Bed,Cancellation Policy_flexible,Cancellation Policy_moderate,Cancellation Policy_strict,Review Scores Rating
40.80256493,-73.93888151,2,1,1,1,36.5,0,0,1,0.11,0,1,0,1,0,0,1,1,0,0,0
40.79735101,-73.93385578,2,2,1,1,30,0,20,47,2.75,0,1,0,1,0,0,1,0,0,1,0
40.79251597,-73.93995493,2,1,1,1,37.5,0,25,30,1.44,0,1,0,1,0,0,1,0,1,0,0
40.79366286,-73.94059148,2,1,1,1,67.5,0,25,4,0.38,0,1,1,0,0,0,1,1,0,0,0
40.79134304,-73.9448876,2,1,1,1,37.5,250,25,3,0.17,0,1,0,1,0,0,1,0,0,1,0
40.79466453,-73.93683171,1,1,1,1,64,100,25,2,0.27,0,1,0,1,0,0,1,0,1,0,1
40.78859002,-73.9471508,2,1,1,1,37.5,200,30,127,2.63,0,1,0,1,0,0,1,0,1,0,0
40.79387375,-73.94201874,4,1,1,2,36.25,500,40,6,0.34,0,1,1,0,0,0,1,0,1,0,0
40.79110514,-73.94077115,2,1,1,1,25,0,50,1,0.1,0,1,0,1,0,0,1,1,0,0,1
40.78843887,-73.94651281,2,1,0,2,62.5,0,50,8,0.59,0,1,1,0,0,0,1,0,0,1,0
40.79646556,-73.93117191,2,1,0,1,60,200,40,23,1.06,0,1,1,0,0,0,1,0,0,1,1
40.78672697,-73.94248784,4,1,1,2,23.75,0,50,2,2,0,1,0,1,0,0,1,0,1,0,1
40.78697452,-73.94469304,2,1,1,1,49.5,0,50,19,3.29,0,1,0,1,0,0,1,0,0,1,0
40.79588162,-73.93270057,2,1,1,1,32,0,0,24,3.38,0,1,0,1,0,0,1,1,0,0,1
40.78965945,-73.94231716,4,1,1,2,25.75,0,0,3,1.01,0,1,0,1,0,0,1,0,0,1,1
40.79032609,-73.94715355,3,1,1,1,38,0,30,143,3.66,0,1,0,1,0,0,1,0,0,1,1
40.79698954,-73.93882029,2,1,1,1,37.5,100,25,10,0.53,0,1,0,1,0,0,1,0,0,1,1
40.78582773,-73.94891544,5,1,1,2,44,400,50,4,0.13,0,1,1,0,0,0,1,1,0,0,0
40.79729899,-73.94800576,2,1,1,1,80,0,40,12,0.38,0,1,0,1,0,0,1,0,0,1,0
40.72162476,-73.9792287,4,1,1,2,46.25,400,50,4,0.23,0,1,1,0,0,0,1,0,1,0,0
40.72777534,-73.9897441,3,1,1,1,46,100,50,2,0.26,0,1,1,0,0,0,1,0,0,1,0
40.73136142,-73.98713786,3,1,1,1,46.66666667,0,60,48,1.45,0,1,1,0,0,0,1,1,0,0,0
40.72249514,-73.98266703,2,1,1,1,65,0,0,4,0.08,0,1,1,0,0,0,1,0,0,1,0
40.72594793,-73.99157034,2,1,1,1,110,0,100,2,0.1,0,1,1,0,0,0,1,0,0,1,1
40.72496535,-73.98259223,2,1,1,1,42.5,0,50,1,1,0,1,0,1,0,0,1,0,0,1,1
40.72231646,-73.98289463,2,1,0,1,60,0,0,6,0.26,0,1,1,0,0,0,1,0,1,0,1
40.72530195,-73.98253041,4,1,2,3,55,500,0,5,0.13,0,1,1,0,0,0,1,0,1,0,1
40.72357177,-73.98120963,2,1,1,1,40,100,5,5,0.55,0,1,0,1,0,0,1,1,0,0,1
40.72820171,-73.98000953,2,1,1,1,55,0,25,38,3.76,0,1,0,1,0,0,1,0,0,1,0
40.7169802,-73.99629307,4,1,0,2,70,500,120,9,2.05,0,1,1,0,0,0,1,0,0,1,1
40.71479889,-73.99248278,2,1,1,1,87.5,0,50,6,0.32,0,1,1,0,0,0,1,0,0,1,0
40.71050158,-73.94693056,1,1,1,1,50,100,10,3,0.31,0,1,0,1,0,0,1,0,1,0,1
40.69353255,-73.97145332,2,1,1,1,37.5,100,60,6,0.91,0,1,0,1,0,0,1,0,1,0,1
40.73571259,-73.98225911,3,1,1,1,95,0,80,14,0.58,0,1,1,0,0,0,1,0,1,0,1
40.73814884,-73.98442876,4,1,3,4,75,0,0,3,0.38,0,1,1,0,0,1,0,1,0,0,0
40.73873718,-73.98571109,2,1,0,1,100,0,0,6,0.37,0,1,1,0,0,0,1,0,0,1,1
40.8040633,-73.94730982,2,1,1,1,42.5,0,0,7,5.68,0,1,1,0,0,0,1,1,0,0,0
40.82502102,-73.95185686,3,1,0,1,36.66666667,500,40,7,0.49,0,1,1,0,0,0,1,0,0,1,0
40.81702518,-73.95249902,2,1,1,1,34.5,300,15,1,1,0,1,0,1,0,0,1,0,0,1,0
40.82419872,-73.94777152,2,1,1,1,30,0,0,46,3.93,0,1,0,1,0,0,1,0,0,1,0
40.80805988,-73.94724417,3,1,1,1,20,0,30,9,0.93,0,1,0,0,1,0,1,0,0,1,0
40.82255637,-73.94484408,4,1,1,3,26.5,0,45,256,3.32,0,1,1,0,0,0,1,0,1,0,0
40.82154312,-73.95467156,1,1,1,1,45,0,0,4,0.14,0,1,0,1,0,0,1,1,0,0,0
40.80696916,-73.9449976,4,1,1,2,50,500,100,3,0.39,1,0,1,0,0,0,1,1,0,0,0
40.81185982,-73.94018586,2,1,0,1,74.5,0,0,2,0.09,0,1,1,0,0,0,1,1,0,0,0
40.82290947,-73.94171027,3,1,1,1,33,250,25,23,0.82,0,1,1,0,0,0,1,0,0,1,0
40.82777035,-73.94070464,2,1,1,1,50,0,0,12,3.33,0,1,1,0,0,0,1,1,0,0,0
40.82398017,-73.95399707,8,2,3,3,43.75,500,125,1,0.05,0,1,1,0,0,0,1,0,0,1,1
40.81652961,-73.94223801,2,1,1,1,22.5,0,25,1,0.15,0,1,0,1,0,0,1,1,0,0,1
40.80821912,-73.95207946,4,1,1,2,30,100,100,2,0.31,0,1,1,0,0,0,1,0,0,1,0
40.81309075,-73.94614402,4,1,2,2,38.75,500,60,4,2.55,0,1,1,0,0,0,1,0,1,0,0
40.83181771,-73.94776719,2,1,1,1,45,200,0,25,3.29,1,0,0,1,0,0,1,0,0,1,1
40.82536548,-73.94392428,3,2,1,2,20,100,25,304,5.14,0,1,0,1,0,0,1,0,0,1,0
40.82306925,-73.93736721,2,1,1,1,37.5,0,25,27,0.35,0,1,0,1,0,0,1,0,0,1,1
40.82710562,-73.93988575,2,1,1,1,20.5,0,60,78,4.32,0,1,0,1,0,0,1,0,0,1,0
40.80497195,-73.95016152,8,1,2,6,37.5,0,100,120,1.76,0,1,1,0,0,0,1,0,0,1,0
40.8181792,-73.93905056,2,1,1,1,24.5,0,0,11,1.14,0,1,0,1,0,0,1,1,0,0,0
40.82411069,-73.94404413,2,1,1,1,32.5,0,0,2,0.12,0,1,0,1,0,0,1,1,0,0,0
40.81619361,-73.94351759,2,1,1,1,40,200,20,2,0.48,0,1,0,1,0,0,1,1,0,0,0
40.83351633,-73.93729329,3,1,1,2,18.33333333,0,0,25,3.28,1,0,0,1,0,0,1,0,1,0,1
40.84824679,-73.92930388,2,1,1,2,17.5,300,50,1,0.05,0,1,0,0,1,0,1,1,0,0,0
40.84120691,-73.93880569,3,1,1,2,26.66666667,0,15,12,0.85,0,1,1,0,0,0,1,0,1,0,0
40.83399635,-73.94044795,5,1,1,2,20,100,50,3,0.67,0,1,1,0,0,0,1,1,0,0,0
40.83686511,-73.94377903,2,1,1,1,37.5,0,10,4,0.52,0,1,0,1,0,0,1,1,0,0,1
40.84666083,-73.93789738,1,1,1,1,45,0,10,1,0.05,0,1,0,1,0,0,1,1,0,0,1
40.8484397,-73.93610825,2,1,1,2,20,0,0,2,0.25,0,1,0,1,0,0,1,1,0,0,0
40.84966018,-73.9394453,2,1,1,1,22.5,0,8,42,1.3,0,1,0,1,0,0,1,0,1,0,0
40.8525554,-73.93597965,1,1,1,1,50,0,0,44,2.6,0,1,0,1,0,0,1,1,0,0,0
40.84517548,-73.94284995,2,1,1,1,35,0,0,12,1.23,0,1,0,1,0,0,1,0,0,1,0
40.8362502,-73.94061621,1,1,1,1,25,0,0,14,1,0,1,0,1,0,0,1,1,0,0,1
40.8426617,-73.93976613,6,1,3,4,29.16666667,125,75,11,1.32,0,1,1,0,0,0,1,0,0,1,1
40.83310005,-73.94008896,6,1,2,4,37.5,250,50,5,0.42,0,1,1,0,0,0,1,0,0,1,1
40.83442839,-73.94232729,2,1,1,1,29,0,40,1,0.24,0,1,0,1,0,0,1,0,1,0,1
40.84543073,-73.94283408,2,1,1,1,29,95,30,48,3.23,0,1,0,1,0,0,1,0,0,1,1
40.83548902,-73.94682808,2,1,1,1,25,0,30,2,0.2,0,1,0,1,0,0,1,0,0,1,1
40.853535,-73.93095296,1,1,1,1,50,0,0,2,2,0,1,0,1,0,0,1,1,0,0,1
40.83455784,-73.94569895,2,1,0,1,45,750,75,12,0.2,0,1,1,0,0,0,1,0,0,1,1
40.84821384,-73.93754382,4,1,2,1,21.25,0,10,2,2,0,1,0,1,0,0,1,0,1,0,1
40.86000146,-73.92651989,2,1,0,1,25,0,50,15,0.52,0,1,1,0,0,0,1,0,1,0,0
40.73657956,-74.00121453,5,1,2,2,59,0,0,2,0.12,0,1,1,0,0,0,1,0,0,1,0
40.73375216,-74.00171939,5,1,2,3,40,0,60,6,0.44,0,1,1,0,0,0,1,0,0,1,0
40.73546527,-74.00510121,2,1,0,1,112.5,150,150,24,0.75,0,1,1,0,0,0,1,0,0,1,1
40.73453437,-74.00668365,2,1,0,1,62.5,750,60,3,0.18,0,1,1,0,0,0,1,0,1,0,0
40.73425579,-74.00525448,2,1,1,1,99.5,0,150,1,0.05,0,1,1,0,0,0,1,1,0,0,1
40.73341654,-74.00614517,2,1,0,1,75,300,100,6,0.46,0,1,1,0,0,0,1,0,0,1,1
40.73302889,-74.00118226,2,1,2,1,100,200,120,1,0.1,0,1,1,0,0,0,1,1,0,0,1
40.7355212,-74.00614923,2,1,1,1,134,500,75,3,0.24,0,1,1,0,0,0,1,0,1,0,1
40.73303381,-74.00236806,3,1,1,1,100,0,150,46,0.95,0,1,1,0,0,0,1,0,0,1,0
40.73281542,-74.00683751,2,2,1,1,87.5,0,0,1,0.11,0,1,1,0,0,0,1,1,0,0,1
40.73145534,-74.00392183,2,1,1,1,52.5,0,0,14,1.1,0,1,0,1,0,0,1,0,0,1,0
40.73205249,-74.0051024,4,1,2,2,87.5,0,0,5,0.26,0,1,1,0,0,0,1,1,0,0,0
40.73246055,-74.00226106,9,2,3,9,54.77777778,500,200,23,2.47,0,1,1,0,0,0,1,0,0,1,0
40.72891325,-74.00293038,3,1,1,1,150,400,100,157,2.41,0,1,1,0,0,0,1,0,0,1,1
40.73142367,-74.00978209,2,1,0,1,112.5,0,0,4,0.16,0,1,1,0,0,0,1,0,0,1,0
40.73544571,-74.0009666,4,1,2,2,48.75,250,0,1,0.03,0,1,1,0,0,0,1,0,0,1,1
40.72907,-74.00335023,2,1,0,1,112.5,300,150,7,0.2,0,1,1,0,0,0,1,0,0,1,1
40.73318707,-74.0022516,2,1,1,1,32.5,100,10,2,0.12,0,1,0,1,0,0,1,1,0,0,0
40.73222266,-74.00287218,2,1,1,1,87.5,400,85,19,0.91,0,1,1,0,0,0,1,0,0,1,0
40.66721191,-73.93861939,4,1,1,1,12.5,0,0,5,1.36,0,1,0,1,0,1,0,1,0,0,1
40.72951159,-73.98239025,2,1,1,1,45,0,0,26,8.97,0,1,0,1,0,0,1,1,0,0,1
40.73090991,-73.98330155,10,1,2,4,24.9,400,175,63,5.35,0,1,1,0,0,0,1,0,0,1,0
40.7242717,-73.98849239,2,1,0,1,75,250,89,78,2.32,0,1,1,0,0,0,1,0,0,1,0
40.72320065,-73.98560673,2,1,1,1,69.5,250,70,10,0.56,0,1,1,0,0,0,1,0,0,1,1
40.72151698,-73.98244853,3,1,0,1,47,0,50,54,0.76,0,1,1,0,0,0,1,0,0,1,0
40.72822336,-73.98639181,3,1,1,2,50,100,70,7,0.41,0,1,0,1,0,0,1,0,1,0,1
40.72949411,-73.97894376,4,1,2,2,45,0,0,2,0.17,0,1,1,0,0,0,1,1,0,0,0
40.72385716,-73.97972192,10,1,3,6,39.9,750,100,68,1.4,0,1,1,0,0,0,1,0,0,1,0
40.72543234,-73.97880409,2,1,1,1,42.5,0,25,5,0.6,0,1,0,1,0,0,1,0,1,0,1
40.7247828,-73.97549975,3,1,1,1,53.33333333,250,80,9,0.83,0,1,1,0,0,0,1,0,0,1,1
40.72827937,-73.98900579,2,1,1,1,59.5,0,25,81,5.07,0,1,0,1,0,0,1,0,1,0,1
40.72416335,-73.98144641,2,1,0,1,74.5,300,60,5,2.94,0,1,1,0,0,0,1,0,0,1,1
40.72887381,-73.98599153,2,1,0,1,92.5,0,50,22,3.13,0,1,1,0,0,0,1,0,1,0,1
40.72683675,-73.98937584,3,1,0,1,41,0,45,7,0.9,0,1,1,0,0,0,1,0,1,0,1
40.72460844,-73.98171768,2,1,1,1,42.5,0,30,9,2.11,0,1,0,1,0,0,1,1,0,0,1
40.79778511,-73.93486392,3,1,2,2,31.66666667,0,25,16,7.38,0,1,0,1,0,0,1,0,0,1,0
40.72305136,-73.98275763,2,1,1,1,46.5,0,50,4,0.21,0,1,0,1,0,0,1,1,0,0,0
40.72544093,-73.9846929,4,1,2,2,50,0,50,12,0.99,0,1,1,0,0,0,1,0,0,1,0
40.72801805,-73.98042406,2,1,2,2,75,0,0,4,0.37,0,1,1,0,0,0,1,0,1,0,0
40.7287923,-73.98511784,2,1,1,1,90,250,73,153,3.26,0,1,1,0,0,1,0,0,0,1,0
40.72258692,-73.98501535,3,1,1,1,66.33333333,0,50,1,0.14,0,1,1,0,0,0,1,1,0,0,1
40.72596679,-73.98230381,2,1,0,1,55,110,50,18,1.22,0,1,1,0,0,0,1,0,0,1,0
40.72698526,-73.97968592,2,1,1,1,84.5,300,75,158,2.88,0,1,1,0,0,0,1,0,0,1,1
40.73175792,-73.9843184,2,1,0,1,45,0,0,1,0.05,0,1,1,0,0,1,0,1,0,0,0
40.79991237,-73.93630458,2,1,1,1,37.5,0,20,9,0.78,0,1,0,1,0,0,1,0,0,1,0
40.78937912,-73.94189322,3,1,1,1,41.66666667,0,50,5,0.16,0,1,1,0,0,0,1,0,0,1,1
40.7832258,-73.94410794,1,1,0,1,71,0,0,11,0.86,0,1,1,0,0,0,1,1,0,0,1
40.79681609,-73.94876457,5,2,4,4,52,300,100,1,0.06,0,1,1,0,0,0,1,0,0,1,0
40.78917534,-73.94995242,4,1,1,2,37.5,0,40,14,1.41,0,1,1,0,0,0,1,1,0,0,0
40.78623954,-73.94291729,2,1,1,1,35,95,45,67,2.76,0,1,0,1,0,0,1,0,0,1,0
40.78708404,-73.9493031,2,1,1,1,60,250,95,29,0.57,0,1,1,0,0,0,1,0,0,1,0
40.78500151,-73.94471513,8,2,4,5,60,250,120,59,3.21,0,1,1,0,0,0,1,0,0,1,0
40.7971962,-73.93925513,10,1,4,5,27.5,0,100,19,3.29,0,1,1,0,0,0,1,0,0,1,0
40.79037451,-73.94450463,2,1,1,1,62.5,0,75,2,0.11,0,1,1,0,0,0,1,1,0,0,1
40.79334921,-73.94583358,3,1,0,1,50,200,50,1,0.06,0,1,1,0,0,0,1,1,0,0,0
40.79457343,-73.94777625,5,1,2,2,46,0,30,14,1.94,0,1,1,0,0,0,1,0,0,1,0
40.80311094,-73.93977408,1,1,1,1,55,150,18,1,0.1,0,1,0,1,0,0,1,0,1,0,1
40.78849684,-73.94939758,2,1,1,1,59.5,0,150,6,0.7,0,1,0,1,0,0,1,0,1,0,0
40.79049389,-73.94277212,2,1,1,1,40,0,60,4,4,0,1,0,1,0,0,1,1,0,0,0
40.79345403,-73.93977089,3,1,1,1,28,0,55,1,0.33,0,1,1,0,0,0,1,1,0,0,1
40.79650131,-73.94824798,4,2,2,2,74.75,0,100,16,1.41,0,1,1,0,0,0,1,0,0,1,1
40.79833302,-73.93956466,10,1,4,5,30,0,100,37,4.13,0,1,1,0,0,0,1,0,0,1,0
40.79801525,-73.94796495,2,1,1,1,45,0,70,40,0.93,0,1,0,1,0,0,1,0,0,1,0
40.79418984,-73.94877586,2,1,1,1,50,0,25,3,0.37,0,1,0,1,0,0,1,0,1,0,1
40.79437606,-73.94361687,2,1,1,1,50,0,60,3,0.12,0,1,0,1,0,0,1,1,0,0,0
40.786033,-73.94229712,2,1,1,1,37,0,50,8,0.42,0,1,0,1,0,0,1,0,1,0,0
40.78911683,-73.94258281,2,1,1,1,21,0,20,4,3.16,0,1,0,1,0,0,1,0,0,1,0
40.80757541,-73.93702227,4,1,1,1,31.25,0,45,5,0.62,0,1,1,0,0,0,1,1,0,0,1
40.79989637,-73.94635235,2,1,1,2,47.5,0,70,37,0.86,0,1,0,1,0,0,1,0,0,1,0
40.74572009,-73.99965281,4,1,1,1,31.25,0,70,6,0.1,0,1,1,0,0,0,1,0,1,0,1
40.74893043,-73.99544225,2,1,1,1,87.5,500,0,18,0.25,0,1,1,0,0,0,1,0,1,0,1
40.74931944,-73.99559693,2,1,3,1,60,0,60,53,1.01,0,1,0,1,0,0,1,0,0,1,0
40.74852631,-73.9959275,2,1,1,2,60,0,0,18,2.98,0,1,0,1,0,0,1,0,0,1,1
40.75097093,-73.99561774,8,1,2,6,37.5,200,200,74,2.41,0,1,1,0,0,0,1,0,0,1,1
40.74165401,-74.00259361,2,1,0,1,125,250,70,16,1.15,0,1,1,0,0,0,1,0,0,1,0
40.75066408,-73.99719963,2,2,1,1,46,0,29,20,6.98,0,1,0,1,0,0,1,0,0,1,1
40.74255822,-74.0030436,2,1,1,2,124.5,600,120,5,0.11,0,1,1,0,0,0,1,0,0,1,0
40.67142338,-73.93111579,3,1,1,1,26.66666667,100,50,14,1.56,0,1,0,1,0,0,1,0,1,0,0
40.73961191,-73.9997621,3,1,1,1,47,500,150,1,0.05,0,1,1,0,0,0,1,0,0,1,0
40.74527927,-74.0026673,2,1,1,1,122.5,500,70,1,0.05,0,1,1,0,0,0,1,0,1,0,0
40.74071489,-74.0022764,2,1,1,1,112.5,100,80,2,0.26,0,1,1,0,0,0,1,0,1,0,1
40.75019594,-74.00272457,4,1,2,3,40,95,100,13,0.27,0,1,1,0,0,0,1,0,0,1,1
40.74067927,-74.00279141,1,1,1,1,250,0,0,1,0.05,0,1,1,0,0,0,1,1,0,0,1
40.74361721,-73.99982685,2,1,1,1,65,0,60,16,2.91,0,1,0,1,0,0,1,0,0,1,1
40.74923488,-73.99375555,8,1,3,4,56.25,500,150,102,4.62,0,1,1,0,0,0,1,0,0,1,0
40.73890316,-73.99828936,2,1,0,1,94,0,100,5,0.19,0,1,1,0,0,0,1,1,0,0,1
40.74356615,-74.00476226,3,2,1,1,200,0,150,9,0.47,0,1,1,0,0,0,1,0,0,1,1
40.73719283,-73.99379145,4,1,2,2,77.25,0,100,31,3.04,0,1,1,0,0,0,1,0,0,1,0
40.7421914,-73.99656054,2,1,0,1,67.5,100,40,28,1.22,0,1,1,0,0,0,1,1,0,0,0
40.73844805,-73.99774182,2,1,2,1,84.5,500,105,4,0.25,0,1,1,0,0,0,1,0,1,0,1
40.7479454,-73.9940548,8,2,3,3,74.375,0,200,28,4.02,0,1,1,0,0,0,1,0,0,1,1
40.74258523,-74.00127669,4,1,1,2,40,0,0,11,0.32,0,1,1,0,0,0,1,1,0,0,0
40.74242629,-73.99429216,1,1,1,1,130,300,80,9,0.37,0,1,0,1,0,0,1,0,0,1,0
40.74844657,-73.99635099,3,1,1,1,56.66666667,0,150,1,0.07,0,1,1,0,0,0,1,1,0,0,1
40.74066461,-73.99894674,2,1,1,1,37.5,200,75,14,6.09,0,1,1,0,0,0,1,0,0,1,1
40.74524433,-74.0031982,2,1,1,1,60,0,27,318,5.38,0,1,0,1,0,0,1,0,0,1,0
40.74577189,-74.00606318,1,1,0,1,150,500,150,14,1.77,0,1,1,0,0,0,1,0,0,1,0
40.73919516,-73.99745103,3,1,0,2,49.66666667,0,60,2,2,0,1,1,0,0,0,1,0,0,1,1
40.74963682,-73.99157547,2,1,1,1,122.5,300,60,44,0.72,0,1,1,0,0,0,1,0,0,1,1
40.74220878,-74.00086243,2,1,0,1,52.5,250,50,3,0.45,0,1,1,0,0,0,1,0,0,1,0
40.74727934,-74.00229375,4,1,1,2,30,0,22,9,3.55,0,1,1,0,0,0,1,1,0,0,0
40.7428425,-74.00354185,2,1,1,1,80,0,70,17,0.74,0,1,1,0,0,0,1,0,0,1,0
40.74361152,-73.99503063,4,1,1,1,58.75,0,99,25,2.66,0,1,1,0,0,0,1,0,0,1,1
40.75027175,-73.99664122,6,1,2,4,38.16666667,500,75,58,5.37,0,1,1,0,0,0,1,0,0,1,0
40.74272132,-73.99794391,4,1,1,1,49.75,0,30,8,0.25,0,1,1,0,0,0,1,0,1,0,0
40.74637626,-74.00331815,2,1,1,1,31,100,35,27,3.46,0,1,0,1,0,0,1,0,0,1,0
40.73919231,-73.99335445,2,1,0,1,100,100,60,1,0.13,0,1,1,0,0,0,1,0,1,0,1
40.73475727,-73.98451793,5,2,2,3,80,500,120,87,1.31,0,1,1,0,0,0,1,0,1,0,0
40.73875263,-73.98683216,3,1,1,2,78.33333333,400,75,8,0.86,0,1,1,0,0,0,1,0,1,0,0
40.7389153,-73.98921822,3,1,1,1,83,500,100,15,0.97,0,1,1,0,0,0,1,0,0,1,1
40.73437657,-73.98530007,3,1,0,1,51.66666667,0,60,17,0.89,0,1,1,0,0,0,1,0,0,1,1
40.73748152,-73.98311964,4,1,1,1,40,100,20,1,0.24,0,1,1,0,0,0,1,1,0,0,1
40.73453991,-73.98877581,1,1,1,1,250,0,0,3,0.2,0,1,1,0,0,0,1,1,0,0,0
40.73233829,-73.98420411,2,1,1,1,82.5,0,80,29,0.89,0,1,1,0,0,0,1,0,1,0,0
40.73808521,-73.98402042,2,1,0,1,125,0,0,1,0.22,0,1,1,0,0,0,1,1,0,0,1
40.73170017,-73.98271757,2,1,1,1,49.5,0,40,53,2.18,0,1,0,1,0,0,1,0,0,1,1
40.73627693,-73.98549238,2,1,1,1,49.5,0,45,51,3.08,0,1,0,1,0,0,1,0,1,0,1
40.73300037,-73.98548874,5,1,1,3,45,500,150,3,0.36,0,1,1,0,0,0,1,0,0,1,0
40.73729183,-73.98296784,2,1,1,1,62.5,100,25,50,1.81,0,1,0,1,0,0,1,0,0,1,0
40.73544671,-73.99310382,3,1,1,1,73.33333333,0,100,23,0.43,0,1,1,0,0,0,1,0,0,1,0
40.72830621,-73.9986971,2,1,1,1,140,0,40,18,0.44,0,1,1,0,0,0,1,0,0,1,0
40.7782796,-73.97639952,4,1,1,2,41.25,100,54,1,0.65,0,1,1,0,0,0,1,1,0,0,1
40.78991501,-73.96903179,8,2,3,4,100,500,175,29,2.12,0,1,1,0,0,0,1,0,0,1,0
40.78238403,-73.97717362,2,1,1,2,74.5,250,75,131,2.8,0,1,1,0,0,0,1,0,1,0,0
40.78763433,-73.97203969,2,1,1,1,50,0,75,15,0.92,0,1,0,1,0,0,1,0,0,1,0
40.79974104,-73.96205458,2,1,1,1,32.5,0,10,5,1.29,0,1,0,1,0,0,1,1,0,0,1
40.79290966,-73.97040786,2,1,1,1,50,0,0,3,0.31,0,1,0,1,0,0,1,1,0,0,1
40.79481381,-73.97184717,2,1,1,1,49.5,500,60,9,0.61,0,1,0,1,0,0,1,0,1,0,0
40.77782687,-73.98149519,2,1,1,1,80,500,60,3,0.11,0,1,0,1,0,0,1,0,0,1,1
40.77966123,-73.94998861,2,1,0,1,50,0,0,6,4,0,1,1,0,0,0,1,0,1,0,1
40.7840921,-73.95758082,2,1,1,1,50,0,0,3,0.24,0,1,0,1,0,0,1,1,0,0,0
40.76181828,-73.966348,4,2,1,2,150,0,100,2,0.09,0,1,1,0,0,0,1,0,1,0,1
40.78360008,-73.95093345,6,1,2,3,50,500,70,20,0.54,0,1,1,0,0,0,1,0,0,1,1
40.77465471,-73.95158249,5,1,2,3,40,200,65,23,1.35,0,1,1,0,0,0,1,0,0,1,0
40.7816951,-73.94612533,1,1,1,1,85,500,60,1,0.17,0,1,0,1,0,0,1,0,0,1,1
40.78739885,-73.97381317,5,3,4,4,86,0,0,1,0.12,0,1,1,0,0,0,1,1,0,0,1
40.8019289,-73.96838637,2,1,1,1,22.5,0,0,2,2,0,1,0,1,0,0,1,1,0,0,0
40.77770374,-73.98795633,3,1,1,1,50,200,100,1,0.05,0,1,1,0,0,0,1,0,0,1,1
40.84655906,-73.94143136,7,1,2,3,28.42857143,0,25,18,1.03,0,1,1,0,0,0,1,0,0,1,0
40.85356534,-73.92968784,2,1,1,1,25,0,0,13,4.48,0,1,0,1,0,0,1,0,0,1,0
40.83625037,-73.93914727,2,1,1,1,70,100,60,6,0.67,0,1,1,0,0,0,1,0,0,1,1
40.84094437,-73.93693039,1,1,1,1,60,0,0,2,0.24,1,0,0,1,0,0,1,0,0,1,1
40.84634306,-73.9357813,2,1,1,1,50,0,0,15,0.46,0,1,0,1,0,0,1,1,0,0,0
40.73350933,-74.00583553,2,1,0,1,112.5,0,100,19,0.76,0,1,1,0,0,0,1,0,0,1,0
40.73026415,-74.00477258,4,1,1,2,37.5,0,50,10,1.45,0,1,1,0,0,0,1,0,0,1,1
40.73354409,-74.0054856,2,1,0,1,125,0,50,23,1.72,0,1,1,0,0,0,1,0,1,0,0
40.73008389,-74.00710301,3,1,1,1,75,300,75,11,0.65,0,1,1,0,0,0,1,0,1,0,1
40.72969327,-74.00634566,2,1,0,1,100,250,25,33,0.49,0,1,1,0,0,0,1,1,0,0,1
40.73608021,-74.00197642,6,1,2,3,58.33333333,600,160,10,2.01,1,0,1,0,0,0,1,0,0,1,1
40.73414156,-74.00000828,2,1,0,1,112.5,350,85,7,4.38,0,1,1,0,0,0,1,0,1,0,0
40.83558593,-73.94439449,2,1,1,1,22.5,0,10,5,1.05,0,1,0,1,0,0,1,0,1,0,1
40.85513716,-73.93104351,2,1,1,1,34.5,0,35,1,0.24,0,1,0,1,0,0,1,0,0,1,0
40.83430865,-73.94020067,2,1,1,1,35,300,10,2,0.1,0,1,0,1,0,0,1,1,0,0,1
40.84915097,-73.94097711,1,1,1,1,40,0,15,13,1.34,0,1,0,1,0,0,1,0,0,1,0
40.84691279,-73.94040505,2,1,1,1,26,0,15,6,0.28,0,1,0,1,0,0,1,1,0,0,1
40.85337682,-73.93061295,1,1,1,1,50,0,0,4,0.25,0,1,0,1,0,0,1,1,0,0,1
40.83400806,-73.94254433,2,1,1,1,22.5,0,0,1,0.07,0,1,1,0,0,0,1,1,0,0,1
40.85129942,-73.93681103,7,2,3,3,50,0,0,2,2,0,1,1,0,0,0,1,0,0,1,1
40.85173815,-73.93974828,4,1,2,2,35,300,75,26,0.44,0,1,1,0,0,0,1,0,1,0,1
40.85380923,-73.92938852,2,1,1,1,37.5,0,10,33,0.92,0,1,0,1,0,1,0,1,0,0,0
40.83414256,-73.94023783,1,1,1,1,28,0,40,3,1.64,0,1,0,0,1,0,1,0,1,0,0
40.83390362,-73.9382981,2,1,0,1,37.5,0,0,6,3.21,1,0,1,0,0,0,1,1,0,0,1
40.83891125,-73.93757598,2,1,1,1,22.5,0,0,10,0.4,0,1,0,1,0,0,1,1,0,0,0
40.8444836,-73.93977542,3,1,1,3,28.33333333,0,0,167,3.11,0,1,0,1,0,0,1,0,0,1,0
40.83558976,-73.94551522,2,1,1,1,37.5,0,50,39,2.13,0,1,0,1,0,0,1,0,0,1,0
40.85309613,-73.94090814,2,1,1,1,62.5,0,0,5,0.23,0,1,1,0,0,0,1,1,0,0,0
40.736651,-73.99779445,2,1,1,1,60,0,0,28,4.04,0,1,0,1,0,0,1,0,1,0,1
